,,,,,,,,,,,,,,Buy,,,,,,,,,,,,,Sell,,,,,,,,,,,
,nifty_buy1.3,nifty_buy1.5,nifty_buy1.7,nifty_buy3.3,nifty_buy3.5,nifty_buy3.7,nifty_buy5.3,nifty_buy5.5,nifty_buy5.7,nifty1,nifty3,nifty5,Close, ret1.3 , ret1.5 , ret1.7 , ret3.3 , ret3.5 , ret3.7 , ret5.3 , ret5.5 , ret5.7 ,ret1,ret3,ret5,, ret1.3 , ret1.5 , ret1.7 , ret3.3 , ret3.5 , ret3.7 , ret5.3 , ret5.5 , ret5.7 ,ret1,ret3,ret5
923,0,0,1,0,0,1,0,1,1,0,0,0,18267.25,0,0,0.012,0,0,0.016,0,0.027,0.027,0,0,0,,-0.012,-0.012,0,-0.016,-0.016,0,-0.026,0,0,,,
924,1,0,1,1,0,1,1,0,1,0,0,0,18484.1,0.002,0,0.002,0.007,0,0.007,0.018,0,0.018,0,0,0,,0,-0.002,0,0,-0.007,0,0,-0.017,0,,,
925,1,1,0,0,1,0,0,1,1,0,0,0,18512.75,0.003,0.003,0,0,0.013,0,0,0.01,0.01,0,0,0,,0,0,-0.003,-0.013,0,-0.013,-0.01,0,0,,,
926,0,1,1,0,1,1,0,1,1,0,0,0,18562.75,0,0.003,0.003,0,0.013,0.013,0,0.007,0.007,0,0,0,,-0.003,0,0,-0.013,0,0,-0.007,0,0,,,
927,0,1,1,0,1,0,0,1,0,0,0,0,18618.05,0,0.008,0.008,0,0.004,0,0,0.001,0,0,0,0,,-0.007,0,0,-0.004,0,-0.004,-0.001,0,-0.001,,,
928,0,1,0,0,1,0,1,1,0,0,0,0,18758.35,0,0.003,0,0,-0.003,0,-0.011,-0.011,0,0,0,0,,-0.003,0,-0.003,0.003,0,0.003,0,0,0.011,,,
929,1,0,0,1,0,0,1,0,0,0,0,0,18812.5,-0.006,0,0,-0.009,0,0,-0.011,0,0,0,0,0,,0,0.006,0.006,0,0.009,0.009,0,0.011,0.011,,,
930,1,1,0,1,1,0,1,1,0,0,0,0,18696.1,0,0,0,-0.007,-0.007,0,-0.011,-0.011,0,0,0,0,,0,0,0,0,0,0.007,0,0,0.011,,,
931,1,1,1,1,1,1,1,1,1,0,0,0,18701.05,-0.003,-0.003,-0.003,-0.005,-0.005,-0.005,-0.011,-0.011,-0.011,0,0,0,,0,0,0,0,0,0,0,0,0,,,
932,1,0,0,1,0,0,1,0,1,0,0,0,18642.75,-0.004,0,0,-0.008,0,0,-0.002,0,-0.002,0,0,0,,0,0.004,0.004,0,0.008,0.008,0,0.002,0,,,
933,0,0,0,0,0,1,1,0,1,0,0,0,18560.5,0,0,0,0,0,-0.003,0.005,0,0.005,0,0,0,,-0.003,-0.003,-0.003,0.003,0.003,0,0,-0.005,0,,,
934,1,0,0,1,0,1,1,0,1,0,0,0,18609.35,-0.006,0,0,0,0,0,-0.01,0,-0.01,0,0,0,,0,0.006,0.006,0,0,0,0,0.011,0,,,
935,1,1,1,1,1,1,1,1,1,0,0,0,18496.6,0,0,0,0.009,0.009,0.009,-0.012,-0.012,-0.012,0,0,0,,0,0,0,0,0,0,0,0,0,,,
936,0,0,0,0,0,1,0,1,1,0,0,0,18497.15,0,0,0,0,0,-0.004,0,-0.004,-0.004,0,0,0,,-0.006,-0.006,-0.006,0.004,0.004,0,0.004,0,0,,,
937,0,0,1,0,1,1,0,1,1,0,0,0,18608,0,0,0.003,0,-0.018,-0.018,0,-0.012,-0.012,0,0,0,,-0.003,-0.003,0,0.019,0,0,0.012,0,0,,,
938,0,0,1,0,1,1,0,1,1,0,0,0,18660.3,0,0,-0.013,0,-0.013,-0.013,0,-0.025,-0.025,0,0,0,,0.013,0.013,0,0.013,0,0,0.025,0,0,,,
939,1,1,1,1,1,1,1,1,1,0,0,0,18414.9,-0.008,-0.008,-0.008,-0.002,-0.002,-0.002,-0.016,-0.016,-0.016,0,0,0,,0,0,0,0,0,0,0,0,0,,,
940,0,0,0,0,1,0,1,1,0,0,0,0,18269,0,0,0,0,-0.004,0,-0.025,-0.025,0,0,0,0,,-0.008,-0.008,-0.008,0.004,0,0.004,0,0,0.026,,,
941,0,1,0,0,1,0,1,1,0,0,0,0,18420.45,0,-0.002,0,0,-0.016,0,-0.022,-0.022,0,0,0,0,,0.002,0,0.002,0.016,0,0.016,0,0,0.023,,,
942,0,1,0,1,1,0,1,1,0,0,0,0,18385.3,0,-0.01,0,-0.031,-0.031,0,-0.014,-0.014,0,0,0,0,,0.01,0,0.01,0,0,0.032,0,0,0.014,,,
943,1,0,0,1,1,0,1,1,0,0,0,0,18199.1,-0.004,0,0,-0.01,-0.01,0,-0.004,-0.004,0,0,0,0,,0,0.004,0.004,0,0,0.01,0,0,0.004,,,
944,0,0,0,0,0,0,1,0,0,0,0,0,18127.35,0,0,0,0,0,0,0.004,0,0,0,0,0,,0.018,0.018,0.018,0,0,0,0,-0.003,-0.003,,,
945,1,0,0,1,0,0,1,0,1,0,0,0,17806.8,0.012,0,0,0.018,0,0,0.017,0,0.017,0,0,0,,0,-0.012,-0.012,0,-0.017,-0.017,0,-0.016,0,,,
946,1,0,0,1,0,0,1,0,1,0,1,0,18014.6,0.007,0,0,0.01,0,0,0.01,0,0.01,0,0.01,0,,0,-0.006,-0.006,0,-0.01,-0.01,0,-0.01,0,,,
947,0,0,0,0,0,1,1,0,1,0,1,0,18132.3,0,0,0,0,0,-0.001,0.006,0,0.006,0,-0.001,0,,0.001,0.001,0.001,0.001,0.001,0,0,-0.005,0,,,
948,0,0,0,0,0,1,0,0,1,0,1,0,18122.5,0,0,0,0,0,0.004,0,0,-0.004,0,0.004,0,,-0.004,-0.004,-0.004,-0.004,-0.004,0,0.004,0.004,0,,,
949,1,0,1,1,0,1,1,1,1,1,1,1,18191,-0.005,0,-0.005,0.002,0,0.002,-0.011,-0.011,-0.011,-0.005,0.002,-1,,0,0.005,0,0,-0.002,0,0,0,0,,,
950,1,0,1,1,1,1,1,1,1,1,1,1,18105.3,0.005,0,0.005,-0.003,-0.003,-0.003,-0.014,-0.014,-0.014,0.005,-0.003,-1,,0,-0.005,0,0,0,0,0,0,0,,,
951,0,1,0,0,1,1,0,1,1,1,1,1,18197.45,0,0.002,0,0,-0.011,-0.011,0,-0.005,-0.005,0.002,-0.011,-1,,-0.002,0,-0.002,0.011,0,0,0.005,0,0,,,
952,0,1,1,0,1,1,0,1,1,0,1,0,18232.55,0,-0.01,-0.01,0,-0.02,-0.02,0,-0.017,-0.017,0,-0.02,0,,0.011,0,0,0.021,0,0,0.018,0,0,,,
953,1,1,1,1,1,1,1,1,1,0,0,0,18042.95,-0.003,-0.003,-0.003,0.003,0.003,0.003,-0.008,-0.008,-0.008,0,0,0,,0,0,0,0,0,0,0,0,0,,,
954,1,1,1,1,1,1,1,1,1,0,0,0,17992.15,-0.007,-0.007,-0.007,-0.004,-0.004,-0.004,-0.007,-0.007,-0.007,0,0,0,,0,0,0,0,0,0,0,0,0,,,
955,0,0,0,0,1,0,1,1,0,0,0,0,17859.45,0,0,0,0,0.002,0,0.005,0.005,0,0,0,0,,-0.013,-0.013,-0.013,-0.002,0,-0.002,0,0,-0.005,,,
956,0,1,1,1,1,1,1,1,1,0,0,0,18101.2,0,-0.01,-0.01,-0.013,-0.013,-0.013,-0.011,-0.011,-0.011,0,0,0,,0.01,0,0,0,0,0,0,0,0,,,
957,1,1,1,1,1,1,1,1,1,0,0,0,17914.15,-0.001,-0.001,-0.001,0.002,0.002,0.002,0.008,0.008,0.008,0,0,0,,0,0,0,0,0,0,0,0,0,,,
958,1,1,1,1,1,1,1,1,1,0,1,0,17895.7,-0.002,-0.002,-0.002,0,0,0,0.015,0.015,0.015,0,0,0,,0,0,0,0,0,0,0,0,0,,,
959,0,0,0,0,0,0,1,1,0,0,1,0,17858.2,0,0,0,0,0,0,0.014,0.014,0,0,0.011,0,,-0.005,-0.005,-0.005,-0.011,-0.011,-0.011,0,0,-0.014,,,
960,1,1,0,1,1,0,1,1,0,1,1,1,17956.6,-0.003,-0.003,0,0.012,0.012,0,0.004,0.004,0,-0.003,0.012,-1,,0,0,0.003,0,0,-0.011,0,0,-0.004,,,
961,1,1,0,1,1,0,1,1,0,1,1,1,17894.85,0.009,0.009,0,0.012,0.012,0,0.013,0.013,0,0.009,0.012,0,,0,0,-0.009,0,0,-0.012,0,0,-0.012,,,
962,0,1,0,1,1,0,1,1,0,1,1,1,18053.3,0,0.006,0,-0.001,-0.001,0,0.004,0.004,0,0.006,-0.001,0,,-0.006,0,-0.006,0,0,0.001,0,0,-0.004,,,
963,0,0,0,0,0,0,0,0,0,0,1,0,18165.35,0,0,0,0,0,0,0,0,0,0,-0.003,0,,0.003,0.003,0.003,0.003,0.003,0.003,0.015,0.015,0.015,,,
964,1,0,0,1,0,0,1,0,1,0,1,0,18107.85,-0.004,0,0,0.001,0,0,-0.028,0,-0.028,0,0.001,0,,0,0.004,0.004,0,-0.001,-0.001,0,0.029,0,,,
965,1,0,0,1,0,1,1,0,1,0,1,0,18027.65,0.005,0,0,-0.008,0,-0.008,-0.021,0,-0.021,0,-0.008,0,,0,-0.005,-0.005,0,0.008,0,0,0.021,0,,,
966,0,0,0,1,0,1,1,0,1,1,1,1,18118.55,0,0,0,-0.028,0,-0.028,-0.025,0,-0.025,0,-0.028,0,,0,0,0,0,0.029,0,0,0.026,0,,,
967,0,0,1,0,0,1,0,1,1,1,1,1,18118.3,0,0,-0.012,0,0,-0.026,0,-0.028,-0.028,-0.012,-0.026,0,,0.013,0.013,0,0.027,0.027,0,0.028,0,0,,,
968,0,0,1,0,1,1,0,1,1,1,1,1,17891.95,0,0,-0.016,0,-0.013,-0.013,0,-0.016,-0.016,-0.016,-0.013,0,,0.016,0.016,0,0.013,0,0,0.016,0,0,,,
969,0,0,1,1,1,1,1,1,1,1,1,1,17604.35,0,0,0.003,0.001,0.001,0.001,0.014,0.014,0.014,0.003,0.001,0,,-0.003,-0.003,0,0,0,0,0,0,0,,,
970,0,0,1,0,1,1,0,1,1,1,1,1,17648.95,0,0,0.001,0,-0.002,-0.002,0,0.007,0.007,0.001,-0.002,0,,-0.001,-0.001,0,0.002,0,0,-0.007,0,0,,,
971,0,1,1,1,1,1,1,1,1,1,1,1,17662.15,0,-0.003,-0.003,0.011,0.011,0.011,0.003,0.003,0.003,-0.003,0.011,0,,0.003,0,0,0,0,0,0,0,0,,,
972,0,0,0,1,0,1,1,1,1,1,1,1,17616.3,0,0,0,0.008,0,0.008,0.014,0.014,0.014,0,0.008,0,,0,0,0,0,-0.008,0,0,0,0,,,
973,0,1,0,0,1,0,1,1,1,1,1,1,17610.4,0,0.014,0,0,0.006,0,0.016,0.016,0.016,0.014,0.006,0,,-0.014,0,-0.014,-0.006,0,-0.006,0,0,0,,,
974,0,1,0,0,1,0,1,1,0,1,1,1,17854.05,0,-0.005,0,0,0.001,0,0,0,0,-0.005,0.001,0,,0.005,0,0.005,-0.001,0,-0.001,0,0,0,,,
975,1,1,0,1,1,0,1,1,1,1,1,1,17764.6,-0.002,-0.002,0,0.007,0.007,0,0,0,0,-0.002,0.007,0,,0,0,0.002,0,0,-0.007,0,0,0,,,
976,0,0,0,0,1,0,1,1,1,1,1,1,17721.5,0,0,0,0,0.008,0,0.012,0.012,0.012,0.008,0.008,0,,-0.008,-0.008,-0.008,-0.008,0,-0.008,0,0,0,,,
977,1,0,0,1,0,1,1,0,1,1,1,1,17871.7,0.001,0,0,-0.006,0,-0.006,0.008,0,0.008,0.001,-0.006,0,,0,-0.001,-0.001,0,0.006,0,0,-0.008,0,,,
978,1,0,1,1,0,1,1,1,1,1,1,1,17893.45,-0.002,0,-0.002,0.002,0,0.002,0.008,0.008,0.008,-0.002,0.002,0,,0,0.002,0,0,-0.002,0,0,0,0,,,
979,1,0,1,1,0,1,1,1,1,1,1,1,17856.5,-0.005,0,-0.005,0.009,0,0.009,0.005,0.005,0.005,-0.005,0.009,0,,0,0.005,0,0,-0.009,0,0,0,0,,,
980,0,0,1,0,1,1,1,1,1,1,1,1,17770.9,0,0,0.009,0,0.015,0.015,0.004,0.004,0.004,0.009,0.015,0,,-0.009,-0.009,0,-0.015,0,0,0,0,0,,,
981,0,1,1,0,1,1,1,1,1,1,1,1,17929.85,0,0.005,0.005,0,0.001,0.001,-0.006,-0.006,-0.006,0.005,0.001,0,,-0.005,0,0,-0.001,0,0,0,0,0,,,
982,0,1,0,0,1,1,1,1,1,1,1,1,18015.85,0,0.001,0,0,-0.01,-0.01,-0.026,-0.026,-0.026,0.001,-0.01,0,,-0.001,0,-0.001,0.01,0,0,0,0,0,,,
983,0,0,0,1,1,0,1,1,1,1,1,1,18035.85,0,0,0,-0.012,-0.012,0,-0.029,-0.029,-0.029,-0.005,-0.012,0,,0.005,0.005,0.005,0,0,0.012,0,0,0,,,
984,0,1,0,1,1,0,1,1,1,1,1,1,17944.2,0,-0.006,0,-0.022,-0.022,0,-0.027,-0.027,-0.027,-0.006,-0.022,0,,0.006,0,0.006,0,0,0.022,0,0,0,,,
985,0,1,0,1,1,1,1,1,1,1,1,1,17844.6,0,-0.001,0,-0.019,-0.019,-0.019,-0.025,-0.025,-0.025,-0.001,-0.019,0,,0.001,0,0.001,0,0,0,0,0,0,,,
986,1,0,1,1,1,1,1,1,1,1,1,1,17826.7,-0.015,0,-0.015,-0.02,-0.02,-0.02,-0.029,-0.029,-0.029,-0.015,-0.02,0,,0,0.016,0,0,0,0,0,0,0,,,
987,0,0,1,0,0,1,1,1,1,1,1,1,17554.3,0,0,-0.002,0,0,-0.009,-0.006,-0.006,-0.006,-0.002,-0.009,0,,0.002,0.002,0,0.009,0.009,0,0,0,0,,,
988,1,0,1,1,1,1,1,1,1,1,1,1,17511.25,-0.003,0,-0.003,-0.012,-0.012,-0.012,-0.011,-0.011,-0.011,-0.003,-0.012,0,,0,0.003,0,0,0,0,0,0,0,,,
989,1,0,1,1,1,1,1,1,1,1,0,1,17465.8,-0.004,0,-0.004,-0.001,-0.001,-0.001,0.007,0.007,0.007,-0.004,0,0,,0,0.004,0,0,0,0,0,0,0,,,
990,0,1,1,1,1,1,1,1,1,1,1,1,17392.7,0,-0.005,-0.005,-0.004,-0.004,-0.004,0.018,0.018,0.018,-0.005,-0.004,0,,0.005,0,0,0,0,0,0,0,0,,,
991,0,1,1,0,1,1,1,1,1,1,0,1,17303.95,0,0.008,0.008,0,0.017,0.017,0.026,0.026,0.026,0.008,0,0,,-0.008,0,0,-0.017,0,0,0,0,0,,,
992,0,1,1,1,1,1,1,1,1,1,1,1,17450.9,0,-0.007,-0.007,0.015,0.015,0.015,0.008,0.008,0.008,-0.007,0.015,0,,0.007,0,0,0,0,0,0,0,0,,,
993,0,1,1,1,1,1,1,1,1,1,1,1,17321.9,0,0.016,0.016,0.025,0.025,0.025,0.005,0.005,0.005,0.016,0.025,0,,-0.015,0,0,0,0,0,0,0,0,,,
994,1,1,1,1,1,1,1,1,1,1,1,1,17594.35,0.007,0.007,0.007,0,0,0,-0.025,-0.025,-0.025,0.007,0,0,,0,0,0,0,0,0,0,0,0,,,
995,1,1,0,1,1,1,1,1,1,1,0,1,17711.45,0.002,0.002,0,-0.017,-0.017,-0.017,-0.038,-0.038,-0.038,0.002,0,0,,0,0,-0.002,0,0,0,0,0,0,,,
996,1,1,0,1,1,1,1,1,1,1,1,1,17754.4,-0.009,-0.009,0,-0.034,-0.034,-0.034,-0.044,-0.044,-0.044,-0.009,-0.034,0,,0,0,0.009,0,0,0,0,0,0,,,
997,1,1,0,1,1,1,1,1,1,1,1,1,17589.6,-0.01,-0.01,0,-0.031,-0.031,-0.031,-0.034,-0.034,-0.034,-0.01,-0.031,0,,0,0,0.01,0,0,0,0,0,0,,,
998,1,1,0,1,1,1,1,1,1,1,1,1,17412.9,-0.015,-0.015,0,-0.025,-0.025,-0.025,-0.018,-0.018,-0.018,-0.015,-0.025,0,,0,0,0.015,0,0,0,0,0,0,,,
999,1,0,0,1,1,1,1,1,1,1,1,1,17154.3,-0.006,0,0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.006,-0.01,0,,0,0.007,0.007,0,0,0,0,0,0,,,
1000,1,0,1,1,1,1,1,1,1,1,1,1,17043.3,-0.004,0,-0.004,0.003,0.003,0.003,0.004,0.004,0.004,-0.004,0.003,0,,0,0.004,0,0,0,0,0,0,0,,,
1001,1,0,1,1,1,1,1,1,1,1,1,1,16972.15,0.001,0,0.001,0.001,0.001,0.001,0.011,0.011,0.011,0.001,0.001,0,,0,-0.001,0,0,0,0,0,0,0,,,
1002,1,0,1,1,1,1,1,1,1,1,1,1,16985.6,0.007,0,0.007,0.007,0.007,0.007,0.005,0.005,0.005,0.007,0.007,0,,0,-0.007,0,0,0,0,0,0,0,,,
1003,0,1,1,0,1,1,1,1,1,1,1,1,17100.05,0,-0.007,-0.007,0,0.003,0.003,-0.009,-0.009,-0.009,-0.007,0.003,0,,0.007,0,0,-0.003,0,0,0,0,0,,,
1004,0,1,1,1,1,1,1,1,1,1,1,1,16988.4,0,0.007,0.007,0.005,0.005,0.005,0,0,0,0.007,0.005,0,,-0.007,0,0,0,0,0,0,0,0,,,
1005,0,1,1,1,1,1,1,1,1,1,1,1,17107.5,0,0.003,0.003,-0.009,-0.009,-0.009,-0.009,-0.009,-0.009,0.003,-0.009,0,,-0.003,0,0,0,0,0,0,0,0,,,
1006,0,1,1,1,1,1,1,1,1,1,1,1,17151.9,0,-0.004,-0.004,-0.01,-0.01,-0.01,-0.004,-0.004,-0.004,-0.004,-0.01,0,,0.004,0,0,0,0,0,0,0,0,,,
1007,0,1,1,1,1,1,1,1,1,1,1,1,17076.9,0,-0.008,-0.008,-0.007,-0.007,-0.007,0.017,0.017,0.017,-0.008,-0.007,0,,0.008,0,0,0,0,0,0,0,0,,,
1008,1,1,0,1,1,1,1,1,1,1,1,1,16945.05,0.002,0.002,0,0.008,0.008,0.008,0.027,0.027,0.027,0.002,0.008,0,,0,0,-0.002,0,0,0,0,0,0,,,
1009,1,1,1,1,1,1,1,1,1,1,1,1,16985.7,-0.002,-0.002,-0.002,0.022,0.022,0.022,0.034,0.034,0.034,-0.002,0.022,0,,0,0,0,0,0,0,0,0,0,,,
1010,1,1,1,1,1,1,1,1,1,1,1,1,16951.7,0.008,0.008,0.008,0.026,0.026,0.026,0.038,0.038,0.038,0.008,0.026,0,,0,0,0,0,0,0,0,0,0,,,
1011,1,1,1,1,1,1,1,1,1,1,1,1,17080.7,0.016,0.016,0.016,0.028,0.028,0.028,0.032,0.032,0.032,0.016,0.028,0,,0,0,0,0,0,0,0,0,0,,,
1012,1,0,1,1,1,1,1,1,1,1,1,1,17359.75,0.002,0,0.002,0.014,0.014,0.014,0.021,0.021,0.021,0.002,0.014,0,,0,-0.002,0,0,0,0,0,0,0,,,
1013,1,1,1,1,1,1,1,1,1,1,1,1,17398.05,0.009,0.009,0.009,0.013,0.013,0.013,0.024,0.024,0.024,0.009,0.013,0,,0,0,0,0,0,0,0,0,0,,,
1014,1,1,1,1,1,1,1,1,1,1,1,1,17557.05,0.002,0.002,0.002,0.009,0.009,0.009,0.015,0.015,0.015,0.002,0.009,0,,0,0,0,0,0,0,0,0,0,,,
1015,1,1,0,1,1,1,1,1,1,1,1,1,17599.15,0.001,0.001,0,0.012,0.012,0.012,0.006,0.006,0.006,0.001,0.012,0,,0,0,-0.001,0,0,0,0,0,0,,,
1016,0,1,0,1,1,0,1,1,1,1,1,1,17624.05,0,0.006,0,0.012,0.012,0,0.002,0.002,0.002,0.006,0.012,0,,-0.006,0,-0.006,0,0,-0.011,0,0,0,,,
1017,1,1,0,1,1,0,1,1,1,1,1,1,17722.3,0.005,0.005,0,-0.001,-0.001,0,-0.006,-0.006,-0.006,0.005,-0.001,0,,0,0,-0.005,0,0,0.001,0,0,0,,,
1018,1,1,0,1,1,1,1,1,1,1,1,1,17812.4,0.001,0.001,0,-0.009,-0.009,-0.009,-0.011,-0.011,-0.011,0.001,-0.009,0,,0,0,-0.001,0,0,0,0,0,0,,,
1019,1,0,1,1,1,1,1,1,1,1,1,1,17828,-0.007,0,-0.007,-0.012,-0.012,-0.012,-0.011,-0.011,-0.011,-0.007,-0.012,0,,0,0.007,0,0,0,0,0,0,0,,,
1020,1,0,1,1,0,1,1,0,1,1,1,1,17706.85,-0.003,0,-0.003,-0.005,0,-0.005,0.002,0,0.002,-0.003,-0.005,0,,0,0.003,0,0,0.005,0,0,-0.002,0,,,
1021,1,0,1,1,0,1,1,1,1,1,1,1,17660.15,-0.002,0,-0.002,-0.002,0,-0.002,0.006,0.006,0.006,-0.002,-0.002,0,,0,0.002,0,0,0.002,0,0,0,0,,,
1022,1,1,1,1,1,1,1,1,1,1,1,1,17618.75,0,0,0,0.007,0.007,0.007,0.011,0.011,0.011,0,0.007,0,,0,0,0,0,0,0,0,0,0,,,
1023,0,1,1,1,1,1,1,1,1,1,1,1,17624.45,0,0,0,0.008,0.008,0.008,0.016,0.016,0.016,0,0.008,0,,0,0,0,0,0,0,0,0,0,,,
1024,0,1,1,0,1,1,0,1,1,1,1,1,17624.05,0,0.007,0.007,0,0.011,0.011,0,0.025,0.025,0.007,0.011,0,,-0.007,0,0,-0.011,0,0,-0.024,0,0,,,
1025,0,1,1,0,1,1,0,1,1,1,1,1,17743.4,0,0.001,0.001,0,0.01,0.01,0,0.023,0.023,0.001,0.01,0,,-0.001,0,0,-0.01,0,0,-0.022,0,0,,,
1026,1,1,1,1,1,1,1,1,1,1,1,1,17769.25,0.002,0.002,0.002,0.017,0.017,0.017,0.018,0.018,0.018,0.002,0.017,0,,0,0,0,0,0,0,0,0,0,,,
1027,1,1,0,1,1,1,1,1,1,1,1,1,17813.6,0.006,0.006,0,0.019,0.019,0.019,0.025,0.025,0.025,0.006,0.019,0,,0,0,-0.006,0,0,0,0,0,0,,,
1028,1,1,1,1,1,1,1,1,1,1,1,1,17915.05,0.008,0.008,0.008,0.01,0.01,0.01,0.009,0.009,0.009,0.008,0.01,0,,0,0,0,0,0,0,0,0,0,,,
1029,0,1,1,0,1,1,1,1,1,1,1,1,18065,0,0.005,0.005,0,0.011,0.011,0.011,0.011,0.011,0.005,0.011,0,,-0.005,0,0,-0.01,0,0,0,0,0,,,
1030,1,0,1,1,1,1,1,1,1,1,1,1,18147.65,-0.003,0,-0.003,-0.004,-0.004,-0.004,0.007,0.007,0.007,-0.003,-0.004,0,,0,0.003,0,0,0,0,0,0,0,,,
1031,1,0,1,1,0,1,1,0,1,1,1,1,18089.85,0.009,0,0.009,0.01,0,0.01,0.012,0,0.012,0.009,0.01,0,,0,-0.009,0,0,-0.01,0,0,-0.012,0,,,
1032,1,0,1,1,1,1,1,1,1,1,1,1,18255.8,-0.01,0,-0.01,0.001,0.001,0.001,0.002,0.002,0.002,-0.01,0.001,0,,0,0.01,0,0,0,0,0,0,0,,,
1033,1,1,0,1,1,1,1,1,1,1,1,1,18069,0.011,0.011,0,0.014,0.014,0.014,0.014,0.014,0.014,0.011,0.014,0,,0,0,-0.011,0,0,0,0,0,0,,,
1034,0,1,1,0,1,1,1,1,1,1,1,1,18264.4,0,0,0,0,0.002,0.002,0.007,0.007,0.007,0,0.002,0,,0,0,0,-0.002,0,0,0,0,0,,,
1035,0,1,1,1,1,1,1,1,1,1,1,1,18265.95,0,0.003,0.003,0.003,0.003,0.003,0.001,0.001,0.001,0.003,0.003,0,,-0.003,0,0,0,0,0,0,0,0,,,
1036,1,0,1,1,1,1,1,1,1,1,1,1,18315.1,-0.001,0,-0.001,0.005,0.005,0.005,-0.007,-0.007,-0.007,-0.001,0.005,0,,0,0.001,0,0,0,0,0,0,0,,,
1037,1,0,1,1,0,1,1,0,1,1,1,1,18297,0.001,0,0.001,-0.001,0,-0.001,-0.009,0,-0.009,0.001,-0.001,0,,0,-0.001,0,0,0.001,0,0,0.009,0,,,
1038,1,0,1,1,1,1,1,1,1,1,1,1,18314.8,0.005,0,0.005,-0.007,-0.007,-0.007,-0.006,-0.006,-0.006,0.005,-0.007,0,,0,-0.005,0,0,0,0,0,0,0,,,
1039,1,1,1,1,1,1,1,1,1,1,1,1,18398.85,-0.006,-0.006,-0.006,-0.015,-0.015,-0.015,-0.005,-0.005,-0.005,-0.006,-0.015,0,,0,0,0,0,0,0,0,0,0,,,
1040,0,1,1,0,1,1,1,1,1,1,1,1,18286.5,0,-0.006,-0.006,0,-0.005,-0.005,0.003,0.003,0.003,-0.006,-0.005,0,,0.006,0,0,0.005,0,0,0,0,0,,,
1041,0,1,1,0,1,1,0,1,1,1,1,1,18181.75,0,-0.003,-0.003,0,0.007,0.007,0,0.006,0.006,-0.003,0.007,0,,0.003,0,0,-0.007,0,0,-0.006,0,0,,,
1042,1,1,0,1,1,1,1,1,1,1,1,1,18129.95,0.004,0.004,0,0.012,0.012,0.012,0.011,0.011,0.011,0.004,0.012,0,,0,0,-0.004,0,0,0,0,0,0,,,
1043,1,0,0,1,1,0,1,1,1,1,1,1,18203.4,0.006,0,0,0.005,0.005,0,0.016,0.016,0.016,0.006,0.005,0,,0,-0.006,-0.006,0,0,-0.004,0,0,0,,,
1044,1,1,0,1,1,0,1,1,1,1,1,1,18314.4,0.002,0.002,0,0,0,0,0.016,0.016,0.016,0.002,0,0,,0,0,-0.002,0,0,0,0,0,0,,,
1045,0,1,1,0,1,1,0,1,1,1,1,1,18348,0,-0.003,-0.003,0,0.008,0.008,0,0.016,0.016,-0.003,0.008,0,,0.003,0,0,-0.008,0,0,-0.015,0,0,,,
1046,1,0,1,1,0,1,1,1,1,1,1,1,18285.4,0.002,0,0.002,0.017,0,0.017,0.014,0.014,0.014,0.002,0.017,0,,0,-0.002,0,0,-0.017,0,0,0,0,,,
1047,0,0,1,1,0,1,1,0,1,1,1,1,18321.15,0,0,0.01,0.017,0,0.017,0.009,0,0.009,0.01,0.017,0,,-0.01,-0.01,0,0,-0.017,0,0,-0.009,0,,,
1048,1,0,1,1,0,1,1,1,1,1,1,1,18499.35,0.005,0,0.005,0.002,0,0.002,0.002,0.002,0.002,0.005,0.002,0,,0,-0.005,0,0,-0.002,0,0,0,0,,,
1049,1,1,1,1,1,1,1,1,1,1,1,1,18598.65,0.002,0.002,0.002,-0.006,-0.006,-0.006,0,0,0,0.002,-0.006,0,,0,0,0,0,0,0,0,0,0,,,
1050,0,1,1,0,1,1,1,1,1,1,1,1,18633.85,0,-0.005,-0.005,0,-0.005,-0.005,-0.002,-0.002,-0.002,-0.005,-0.005,0,,0.005,0,0,0.005,0,0,0,0,0,,,
1051,0,1,1,0,1,1,0,1,1,1,1,1,18534.4,0,-0.003,-0.003,0,0.003,0.003,0,0.01,0.01,-0.003,0.003,0,,0.003,0,0,-0.003,0,0,-0.01,0,0,,,
1052,0,1,0,1,1,0,1,1,1,1,1,1,18487.75,0,0.003,0,0.006,0.006,0,0.008,0.008,0.008,0.003,0.006,0,,-0.003,0,-0.003,0,0,-0.006,0,0,0,,,
1053,1,1,1,1,1,1,1,1,1,1,1,1,18534.1,0.003,0.003,0.003,0.01,0.01,0.01,0.002,0.002,0.002,0.003,0.01,0,,0,0,0,0,0,0,0,0,0,,,
1054,1,1,1,1,1,1,1,1,1,1,1,1,18593.85,0,0,0,0.002,0.002,0.002,0,0,0,0,0.002,0,,0,0,0,0,0,0,0,0,0,,,
1055,1,1,1,1,1,1,1,1,1,1,1,1,18599,0.007,0.007,0.007,-0.002,-0.002,-0.002,0.006,0.006,0.006,0.007,-0.002,0,,0,0,0,0,0,0,0,0,0,,,
1056,1,0,1,1,1,1,1,1,1,1,1,1,18726.4,-0.005,0,-0.005,-0.007,-0.007,-0.007,0.002,0.002,0.002,-0.005,-0.007,0,,0,0.005,0,0,0,0,0,0,0,,,
